week_date,dist_TRA_int,pCO2,Tem
2016-07-25T00:00:00Z,270,276.4032669322709,19.49856573705179
2016-07-25T00:00:00Z,290,266.1051652892562,19.50095041322314
2016-07-25T00:00:00Z,310,255.18660944206007,19.671158798283262
2016-07-25T00:00:00Z,330,249.42510638297873,19.667702127659574
2016-07-25T00:00:00Z,350,250.2449356223176,19.62154506437768
2016-07-25T00:00:00Z,370,266.318354978355,19.417186147186147
2016-07-25T00:00:00Z,390,270.3272340425532,19.420936170212766
2016-07-25T00:00:00Z,410,284.7588085106383,19.132595744680852
2016-07-25T00:00:00Z,430,279.4703448275862,19.21887931034483
2016-07-25T00:00:00Z,450,266.00258196721313,19.462090163934427
2016-07-25T00:00:00Z,470,267.9075490196078,19.301323529411764
2016-07-25T00:00:00Z,490,254.84725,19.3794375
2016-07-25T00:00:00Z,510,217.1737777777778,19.80362962962963
2016-07-25T00:00:00Z,530,215.65073170731708,19.76979674796748
2016-07-25T00:00:00Z,550,190.07763265306122,19.96922448979592
2016-07-25T00:00:00Z,570,181.80153225806453,19.830000000000002
2016-07-25T00:00:00Z,590,173.28036,19.81032
2016-07-25T00:00:00Z,610,177.15471544715447,19.620528455284553
2016-07-25T00:00:00Z,630,163.22775510204082,19.935469387755102
2016-07-25T00:00:00Z,650,161.9866530612245,19.91265306122449
2016-07-25T00:00:00Z,670,162.81445344129554,20.013805668016193
2016-07-25T00:00:00Z,690,162.98487704918034,20.023360655737704
2016-07-25T00:00:00Z,710,169.90119341563786,19.96090534979424
2016-07-25T00:00:00Z,730,178.53139917695472,19.907037037037036
2016-07-25T00:00:00Z,750,179.66410041841004,19.904937238493723
2016-07-25T00:00:00Z,770,184.39867768595042,19.80694214876033
2016-07-25T00:00:00Z,790,190.17177685950412,19.66371900826446
2016-07-25T00:00:00Z,810,186.86146443514644,19.596443514644353
2016-07-25T00:00:00Z,830,183.14832635983262,19.55589958158996
2016-07-25T00:00:00Z,850,168.08746887966805,19.497759336099584
2016-07-25T00:00:00Z,870,162.3347033898305,19.3885593220339
2016-07-25T00:00:00Z,890,157.10263829787235,19.37055319148936
2016-07-25T00:00:00Z,910,154.0969264069264,19.28177489177489
2016-07-25T00:00:00Z,930,153.07580086580086,19.36805194805195
2016-07-25T00:00:00Z,950,151.22252100840336,19.428739495798318
2016-07-25T00:00:00Z,970,147.249625,19.562708333333333
2016-07-25T00:00:00Z,990,154.15270042194092,19.437088607594937
2016-07-25T00:00:00Z,1010,150.21552742616035,19.358987341772153
2016-07-25T00:00:00Z,1030,161.9160425531915,19.040553191489362
2016-07-25T00:00:00Z,1050,165.4587394957983,18.879327731092438
2016-07-25T00:00:00Z,1070,168.5762874251497,18.96053892215569
2016-07-25T00:00:00Z,1090,179.24984615384616,18.582384615384616
2016-08-08T00:00:00Z,70,338.523488372093,17.739418604651163
2016-08-08T00:00:00Z,90,345.7109885931559,17.409239543726237
2016-08-08T00:00:00Z,110,340.94194539249145,17.595972696245735
2016-08-08T00:00:00Z,130,333.0996923076923,17.67776923076923
2016-08-08T00:00:00Z,150,331.30492424242425,17.493901515151514
2016-08-08T00:00:00Z,170,328.24605363984676,17.58375478927203
2016-08-08T00:00:00Z,190,331.568683127572,17.475185185185186
2016-08-08T00:00:00Z,210,349.62801687763715,17.37282700421941
2016-08-08T00:00:00Z,230,380.85464730290454,17.20082987551867
2016-08-08T00:00:00Z,250,396.60564315352696,16.936514522821575
2016-08-08T00:00:00Z,270,394.229262295082,16.685163934426228
2016-08-08T00:00:00Z,290,372.0715416666667,17.049541666666666
2016-08-08T00:00:00Z,310,356.4414847161572,17.540960698689958
2016-08-08T00:00:00Z,330,350.31775862068963,17.71625
2016-08-08T00:00:00Z,350,354.90879828326183,17.654978540772532
2016-08-08T00:00:00Z,370,387.3666666666667,17.04051948051948
2016-08-08T00:00:00Z,390,411.8196536796537,16.41731601731602
2016-08-08T00:00:00Z,410,368.75554112554113,17.145238095238096
2016-08-08T00:00:00Z,430,446.23670995670994,15.234242424242424
2016-08-08T00:00:00Z,450,506.58525691699606,13.848695652173912
2016-08-08T00:00:00Z,470,446.17726708074537,15.004152046783625
2016-08-08T00:00:00Z,490,488.30093959731545,13.861342281879194
2016-08-08T00:00:00Z,510,411.9840506329114,15.156645569620252
2016-08-08T00:00:00Z,530,339.4417050691244,16.10304147465438
2016-08-08T00:00:00Z,550,280.7811363636364,16.992409090909092
